FIPS,State_x,County,Unreliable,Deaths,YPLL Rate,95% CI - Low_x,95% CI - High_x,Z-Score,Sample Size_x,% Fair/Poor,95% CI - Low.1_x,95% CI - High.1_x,Z-Score.1,Sample Size.1,Physically Unhealthy Days,95% CI - Low.2_x,95% CI - High.2_x,Z-Score.2,Sample Size.2,Mentally Unhealthy Days,95% CI - Low.3_x,95% CI - High.3_x,Z-Score.3,Unreliable.1,LBW Births,Sample Size.3,% LBW,95% CI - Low.4_x,95% CI - High.4_x,Z-Score.4,Sample Size.4,% Smokers,95% CI - Low.5,95% CI - High.5,Z-Score.5,% Obese,95% CI - Low.6,95% CI - High.6,Z-Score.6,Physical Inactivity,95% CI - Low.7,95% CI - High.7,Z-Score.7,Sample Size.5,% Excessive Drinking,95% CI - Low.8,95% CI - High.8,Z-Score.8,Unreliable.2,Motor Vehicle Deaths,MV Mortality Rate,95% CI - Low.9,95% CI - High.9,Z-Score.9,Cases,"Rates per 100,000",Z-Score.10,Teen Births,Teen Population,Teen Birth Rate,95% CI - Low.10,95% CI - High.10,Z-Score.11,# Uninsured_x,% Uninsured_x,95% CI - Low.11,95% CI - High.11,Z-Score.12,# PCP,PCP Rate,PCP Ratio,# PCP.1,PCP Rate.1,PCP Ratio.1,Z-Score.13,# Medicare enrollees,ACSC Rate,95% CI - Low.12,95% CI - High.12,Z-Score.14,# Diabetics,% HbA1c,95% CI - Low.13,95% CI - High.13,Z-Score.15,# Medicare Enrollees,Mammography Rate,95% CI - Low.14,95% CI - High.14,Z-Score.16,AFGR,Z-Score.17,PSED Num,Population_x,PSED,95% CI - Low.15,95% CI - High.15,Z-Score.18,# Unemployed,Labor Force,% Unemployed,Z-Score.19,# Children in Poverty,% Children in Poverty,95% CI - Low.16,95% CI - High.16,Z-Score.20,Sample Size.6,% No Social-Emotional Support,95% CI - Low.17,95% CI - High.17,Z-Score.21,# Single-Parent Households,# Households,% Single-Parent Households,95% CI - Low.18,95% CI - High.18,Z-Score.22,Violent Crimes,Violent Crime Rate,Z-Score.23,PM Days,Z-Score.24,Ozone Days,Z-Score.25,Rec Facs,Rec Fac Rate,Z-Score.26,# Limited Access,% Limited Access,Z-Score.27,Zip Codes with Healthy Foods_x,# Zip Codes_x,% Healthy Foods_x,Z-Score.28,# Fast Foods,% Fast Foods,Z-Score.29,State_y,Population_y,< 18,65 and over,African American,American Indian/ Alaskan Native,Asian,Native Hawaiian/ Other Pacific Islander,Hispanic,Population.1,# not proficient in English,% not proficient in English,Female,Rural,% diabetic,95% CI - Low_y,95% CI - High_y,Population.2,HIV Rate,# MPH,MPH Rate,MPH Ratio,Costs,# Uninsured_y,% Uninsured_y,95% CI - Low.1_y,95% CI - High.1_y,Sample Size_y,% Couldn't Access,# Dentists,Dentist Rate,Dentist Ratio,Household Income,95% CI - Low.2_y,95% CI - High.2_y,# high housing costs,Households,% high housing costs,% Free lunch,% illiterate,95% CI - Low.3_y,95% CI - High.3_y,Homicide Rate,95% CI - Low.4_y,95% CI - High.4_y,# Drive Alone,Workers,% Drive Alone,Zip Codes with Healthy Foods_y,# Zip Codes_y,% Healthy Foods_y
6027.0,California,Inyo,,247.0,8263.0,6709.857,9816.143,0.8526794488,,,,,0.0,104.0,2.9,1.4,4.5,-1.168160539,104.0,5.0,2.1,7.8,1.1702660996,,121.0,1483.0,8.2,6.8,9.6,2.4751314527,,,,,0.0,23.4,18.3,29.0,-0.344715923,17.5,12.9,22.5,-0.316321033,,,,,0.0,,31.0,24.700211147,16.005084936,33.395337358,0.8299531357,26.0,151.7,-0.967336981,167.0,4222.0,39.6,33.6,45.6,0.0829319758,2798.0,19.5,17.712765957,21.287234043,0.1766213775,27,156.76711374,638:1,38.0,220.6,453:1,-2.427947109,3180.0,33.597962664,27.14064213,40.055283199,-1.345629587,237.0,87.341772152,75.443253436,99.240290868,-1.964049322,246.0,67.479674797,56.788091637,77.165911793,-0.582708852,44.0,3.0,2139.0,3956.0,54.069767442,47.125336742,61.014198142,0.2453385815,954.0,9558.0,10.0,-1.064931253,793.0,20.5,15.035757576,25.964242424,-0.268366301,,,,,0.0,1514.0,3915.0,38.671775223,28.427043786,48.916506661,1.4667559919,300.0,575.27469367,0.8734339774,1.0,-0.707264856,9.0,-0.507796308,4.0,23.130746545,-2.45375709,1267.0,7.0,-0.119710515,,,,,14.0,35.0,-1.235962938,California,17293.0,22.1,16.0,0.4,11.9,1.4,0.1,19.4,17374.0,960.0,5.5254978704,50.5,42.3,8.5,6.3,11.1,17293.0,88.725,6.0,34.8,2871:1,8285.17,2370.0,22.4,20.136170213,24.663829787,104.0,10.1,10.0,54.271138608,1843:1,44507.0,39722.224242,49291.775758,2928.0,7982.0,36.682535705,35.6,12.3,6.1,21.5,,,,5909.0,8442.0,69.995261786,2.0,5.0,40.0
6029.0,California,Kern,,8405.0,8414.34,8199.681,8628.999,0.9441048752,1703.0,24.4,21.7,27.4,1.1970358377,1688.0,4.4,4.0,4.9,0.6675203077,1695.0,4.1,3.6,4.6,0.3120709599,,6889.0,98288.0,7.0,6.8,7.2,0.9336223367,1650.0,17.4,14.9,20.1,0.7436397948,28.8,25.9,32.0,1.1318010057,23.5,20.8,26.2,1.6740135558,1613.0,16.0,13.5,18.9,-0.614717403,,1064.0,20.189362559,18.976231101,21.402494016,0.2522722955,4987.0,623.0,2.5292571179,14323.0,208909.0,68.6,67.4,69.7,2.0180114101,156590.0,21.9,20.708510638,23.091489362,0.8567908082,511,64.10377033,1560:1,661.0,82.9,1206:1,0.5975507333,40661.0,74.692865888,71.898114754,77.487617022,1.7097336283,5820.0,78.298969072,76.025586109,80.572352035,0.5223418032,3469.0,57.855289709,55.090981753,60.132039151,1.2581393585,74.3,0.2334368375,95916.0,226765.0,42.297532688,41.192783414,43.402281962,1.403770542,58554.0,368546.0,15.9,0.4891910349,76107.0,30.3,27.567878788,33.032121212,1.1329603036,1402.0,27.1,23.9,30.5,1.001451777,89764.0,247454.0,36.275024853,34.708955382,37.841094325,1.0228995426,14113.0,585.35415938,0.9341631493,41.0,2.9097974225,110.0,2.6905287696,43.0,5.3256907607,1.0159920986,63629.0,10.09,0.4048452586,,,,,524.0,57.900552486,1.3879631992,California,807407.0,31.0,9.0,6.5,1.8,4.1,0.2,47.9,744209.0,135111.0,18.154980657,48.2,11.8,7.7,6.5,9.0,807407.0,261.97,163.0,20.4,4890:1,9662.59,132798.0,28.1,26.55106383,29.64893617,1703.0,17.6,278.0,34.608063679,2890:1,45045.0,42869.993939,47220.006061,105710.0,248057.0,42.615205376,53.4,24.1,13.2,38.3,7.685,6.936,8.434,228547.0,304506.0,75.055007126,31.0,43.0,72.1
6031.0,California,Kings,,1314.0,7636.08,7162.72,8109.44,0.4739532145,262.0,22.6,17.5,28.6,0.8858700231,259.0,4.4,3.2,5.6,0.6675203077,260.0,3.8,2.7,4.9,0.0260059133,,1148.0,17944.0,6.4,6.0,6.8,0.1628677786,254.0,13.0,8.7,18.9,-0.296930377,27.6,22.5,33.4,0.8036861326,21.5,17.0,26.9,1.0105686929,251.0,15.2,10.0,22.4,-0.872134505,,206.0,20.515190204,17.713642583,23.316737824,0.2939993417,545.0,364.5,0.6114349779,2483.0,34717.0,71.5,68.7,74.3,2.2115193535,31296.0,23.5,21.474468085,25.525531915,1.3102370953,66,44.370941067,2254:1,92.0,61.9,1617:1,1.058955633,8892.0,68.106836467,62.490895223,73.722777712,1.2200692064,1406.0,75.320056899,70.783579717,79.856534081,1.3414175616,753.0,55.909694555,50.330275111,60.961358934,1.6302717415,70.3,0.7028250926,20710.0,48474.0,42.72393448,40.419126489,45.028742471,1.3618110097,10126.0,61350.0,16.5,0.6472373692,12484.0,29.7,25.067272727,34.332727273,1.0471647971,222.0,21.7,15.4,29.6,-0.099746193,11418.0,41312.0,27.638458559,24.350089692,30.926827426,-0.576514271,1751.0,389.46682414,-0.246065644,18.0,0.8299866122,46.0,0.6638673341,10.0,6.7220564115,0.7438762095,18968.0,17.37,1.6406918707,,,,,78.0,61.417322835,1.7909118024,California,148764.0,27.6,7.7,8.1,2.2,3.4,0.3,49.9,138520.0,29292.0,21.146404851,42.6,13.0,6.5,5.0,8.3,148764.0,158.15,23.0,15.5,6467:1,8027.02,27464.0,29.5,26.759574468,32.240425532,262.0,16.5,47.0,31.245844967,3200:1,44020.0,40535.951515,47504.048485,14911.0,40606.0,36.721174211,51.4,26.0,14.2,41.3,4.083,2.833,5.333,41479.0,56356.0,73.601746043,5.0,7.0,71.4
6033.0,California,Lake,,1161.0,9583.01,8789.308,10376.712,1.6501056222,220.0,21.8,14.5,31.4,0.7475741055,220.0,4.4,3.2,5.6,0.6675203077,220.0,3.9,2.7,5.1,0.1213609289,,302.0,4876.0,6.2,5.5,6.9,-0.094050407,216.0,19.7,13.5,28.0,1.287574203,26.8,22.0,31.9,0.5849428839,17.6,13.5,22.3,-0.28314879,209.0,19.3,13.1,27.4,0.4471281438,,127.0,28.197471109,23.293314039,33.101628178,1.2778289697,131.0,202.0,-0.594159211,645.0,15462.0,41.7,38.5,44.9,0.2230584176,10591.0,19.9,17.993617021,21.806382979,0.2899829493,40,61.451484053,1627:1,53.0,81.4,1228:1,0.6305082261,9088.0,58.41299875,53.277443815,63.548553684,0.4993424774,940.0,81.382978723,75.615859425,87.150098022,-0.325631349,757.0,62.615587847,56.631367923,67.836703319,0.3476410535,77.1,-0.095134941,6972.0,13940.0,50.014347202,44.639834359,55.388860046,0.6444071116,4585.0,25303.0,18.1,1.0686942608,3969.0,29.8,22.672727273,36.927272727,1.0614640482,187.0,25.0,17.3,34.5,0.573208122,4459.0,13863.0,32.164755104,25.420402789,38.909107418,0.2617148321,803.0,407.45702166,-0.137674006,4.0,-0.435985185,0.0,-0.792795573,3.0,4.5956586345,1.1582566558,66.0,0.12,-1.287653467,,,,,29.0,43.28358209,-0.286837035,California,65279.0,22.1,16.7,2.4,3.4,1.4,0.2,16.3,60839.0,3663.0,6.0208090205,50.4,44.6,9.5,7.4,12.0,65279.0,148.28,13.0,20.0,5007:1,8269.51,9114.0,23.2,20.936170213,25.463829787,220.0,16.3,20.0,31.212447524,3204:1,35914.0,32551.115152,39276.884848,11896.0,25180.0,47.243844321,56.1,12.9,6.3,22.7,5.551,3.375,7.727,17475.0,23156.0,75.466401797,8.0,12.0,66.7
6035.0,California,Lassen,,350.0,7322.43,6245.959,8398.901,0.2844753172,126.0,15.8,10.4,23.3,-0.289645276,126.0,3.8,2.6,5.0,-0.066752031,126.0,3.7,2.2,5.3,-0.069349102,,127.0,2117.0,6.0,5.0,7.0,-0.350968593,,,,,0.0,26.6,21.1,32.6,0.5302570717,18.3,13.9,23.5,-0.050943088,122.0,19.6,11.5,31.4,0.5436595571,,52.0,21.517389775,15.668896613,27.365882937,0.4223458112,37.0,107.0,-1.298968121,230.0,7128.0,32.3,28.1,36.4,-0.404174227,5774.0,19.0,16.617021277,21.382978723,0.0349194127,18,52.102932237,1919:1,26.0,75.3,1329:1,0.7645353636,2976.0,72.257935375,62.268439061,82.247431688,1.5286990829,303.0,78.877887789,68.877602418,88.87817316,0.3631634658,258.0,57.751937984,48.117610354,66.525848172,1.2779073578,72.8,0.4094574332,5280.0,12244.0,43.123162365,38.708794684,47.537530046,1.3225254916,1953.0,13755.0,14.2,0.0413930876,1144.0,18.7,13.354545455,24.045454545,-0.525752821,112.0,11.7,6.5,20.4,-2.139001693,2015.0,6173.0,32.642151304,24.994794533,40.289508075,0.3501242823,321.0,308.18564105,-0.735787925,0.0,-0.797691413,0.0,-0.792795573,6.0,17.404925594,-1.337941288,2563.0,10.33,0.4455874546,,,,,12.0,41.379310345,-0.505026898,California,34473.0,18.5,9.0,10.0,3.7,1.0,0.5,15.7,33489.0,1624.0,4.8493535191,36.1,58.7,6.9,5.1,8.9,34473.0,125.45,11.0,31.8,3141:1,8143.73,5238.0,21.8,18.821276596,24.778723404,126.0,13.6,19.0,53.348308297,1874:1,50093.0,45020.757576,55165.242424,4051.0,10276.0,39.421954068,29.4,12.0,6.0,21.1,,,,7684.0,10175.0,75.518427518,3.0,11.0,27.3
6037.0,California,Los Angeles,,78540.0,5776.22,5725.084,5827.356,-0.64959967,9758.0,22.4,21.2,23.6,0.8512960437,9695.0,3.8,3.6,4.0,-0.066752031,9686.0,3.7,3.5,3.9,-0.069349102,,75832.0,1056781.0,7.2,7.1,7.2,1.1905405227,9465.0,14.0,13.0,15.1,-0.060437156,21.5,20.1,22.9,-0.864231139,18.7,17.6,19.8,0.0817458849,9229.0,15.9,14.8,17.1,-0.646894541,,6484.0,9.3645317436,9.1365916961,9.5924717911,-1.134007301,46977.0,476.3,1.4408837796,100346.0,2516285.0,39.9,39.6,40.1,0.1029500389,2150986.0,24.8,24.323404255,25.276595745,1.6786622036,9131,93.371130354,1071:1,11060.0,113.1,884:1,-0.065993456,535136.0,61.866336774,61.199015314,62.533658234,0.7560945595,66800.0,77.781437126,77.112622408,78.450251844,0.6646413565,40333.0,56.073190688,55.355855207,56.817827533,1.5989999709,71.2,0.5972127352,1662770.0,2947841.0,56.406366558,,,0.0154084831,617215.0,4879481.0,12.6,-0.380063804,578160.0,24.5,23.54969697,25.45030303,0.3036037415,7512.0,28.9,27.4,30.5,1.3685177669,829177.0,2439370.0,33.991440413,33.507439885,34.47544094,0.600000398,177930.0,599.78029292,1.0210811635,22.0,1.1916928401,79.0,1.7088646368,738.0,7.4938990218,0.5934638602,147744.0,1.58,-1.039805108,,,,,7118.0,50.328784558,0.520396367,California,9848011.0,25.4,10.6,9.3,1.0,13.4,0.3,48.0,9098454.0,2453700.0,26.968317914,50.4,0.7,7.5,7.0,8.1,9848011.0,480.45,5524.0,56.5,1770:1,11115.62,1879353.0,30.3,29.704255319,30.895744681,9760.0,17.6,7162.0,73.832318989,1354:1,52595.0,51864.454545,53325.545455,1612741.0,3217889.0,50.117981074,53.2,33.5,27.8,40.8,10.295,10.056,10.534,3173055.0,4399339.0,72.125721614,265.0,293.0,90.4
6039.0,California,Madera,,1414.0,7312.98,6839.64,7786.32,0.2787665139,329.0,31.3,24.0,39.6,2.3898381269,325.0,5.7,3.9,7.4,2.2584437078,329.0,4.5,3.1,5.9,0.693491022,,1061.0,16895.0,6.3,5.9,6.6,0.0344086856,318.0,12.9,8.5,19.0,-0.3205797,30.2,24.9,35.8,1.514601691,20.3,16.3,24.9,0.6125017752,314.0,16.1,11.1,22.8,-0.582540265,,238.0,24.121833503,21.057204493,27.186462512,0.7558833289,648.0,436.9,1.1485735579,2468.0,36701.0,67.2,64.6,69.9,1.9245937822,31570.0,24.3,22.393617021,26.206382979,1.5369602389,78,52.853764475,1892:1,90.0,61.0,1640:1,1.0787301287,10129.0,57.529695605,52.712903878,62.346487332,0.4336698093,1440.0,82.916666667,78.213441808,87.619891526,-0.747331131,747.0,64.52476573,58.48146807,69.946989747,-0.017525828,75.3,0.1160897738,15047.0,39426.0,38.165170192,35.5765012,40.753839184,1.8104104781,10420.0,66960.0,15.6,0.4101678677,13394.0,31.7,25.285454545,38.114545455,1.3331498186,276.0,27.3,20.3,35.7,1.042236887,13188.0,41819.0,31.535904732,27.882087297,35.189722167,0.145257442,2175.0,484.88928919,0.3288584094,1.0,-0.707264856,15.0,-0.317796799,10.0,6.7280262662,0.7427128378,25559.0,22.07,2.4385598758,,,,,65.0,54.621848739,1.0122920679,California,148632.0,29.4,10.4,4.6,3.3,2.1,0.3,51.7,135784.0,25741.0,18.957314558,51.9,34.0,8.5,6.6,10.7,148632.0,127.24,26.0,17.6,5676:1,7376.34,27082.0,30.9,28.278723404,33.521276596,329.0,19.2,35.0,23.96160666,4173:1,43596.0,39463.369697,47728.630303,18886.0,42089.0,44.871581648,54.4,28.5,16.0,44.5,6.081,4.542,7.62,34258.0,46267.0,74.044135129,8.0,12.0,66.7
6041.0,California,Marin,,1790.0,3845.82,3563.992,4127.648,-1.815766203,737.0,8.1,5.7,11.4,-1.620743483,735.0,3.4,2.6,4.1,-0.556266923,733.0,2.3,1.8,2.8,-1.40431932,,1238.0,19456.0,6.4,6.0,6.7,0.1628677786,725.0,8.8,6.3,12.1,-1.290201905,15.3,12.6,18.2,-2.559491317,12.6,10.3,15.1,-1.941760947,710.0,23.6,19.5,28.2,1.8307450685,,101.0,5.8304291831,4.6933363842,6.967521982,-1.586601374,543.0,218.3,-0.47322884,574.0,45007.0,12.8,11.7,13.8,-1.705348329,24435.0,11.8,10.846808511,12.753191489,-2.005588879,416,167.50890898,597:1,479.0,192.9,518:1,-1.819332075,24368.0,32.095248643,29.817873654,34.372623633,-1.457354808,1122.0,78.609625668,73.42165506,83.797596277,0.4369242842,1862.0,71.428571429,67.142068204,74.768937962,-1.338011059,89.6,-1.561973238,45764.0,62279.0,73.482233177,70.895839835,76.068626518,-1.664920703,10844.0,131410.0,8.3,-1.5127292,5609.0,10.9,8.4054545455,13.394545455,-1.641094404,643.0,17.2,13.7,21.4,-1.017411168,11973.0,50790.0,23.573538098,21.175895671,25.971180525,-1.329300704,1731.0,233.29406913,-1.187012551,6.0,-0.255132071,0.0,-0.792795573,61.0,24.327018943,-2.686879931,8403.0,3.54,-0.707077174,,,,,164.0,36.203090508,-1.098113835,California,250750.0,20.4,16.2,3.1,0.6,5.8,0.2,14.7,234483.0,22542.0,9.6134901038,50.0,5.8,6.4,5.1,7.8,250750.0,423.85,559.0,225.1,444:1,7283.32,21398.0,13.7,12.389361702,15.010638298,737.0,11.3,261.0,105.99070855,943:1,82383.0,76171.581818,88594.418182,46886.0,102727.0,45.64136011,17.9,7.4,3.4,13.7,1.732,1.113,2.351,80967.0,121354.0,66.719679615,17.0,20.0,85.0
6043.0,California,Mariposa,,275.0,8616.67,7044.26,10189.08,1.0663336747,,,,,0.0,90.0,3.2,1.6,4.9,-0.801024369,90.0,3.9,1.4,6.4,0.1213609289,,51.0,985.0,5.2,3.8,6.6,-1.378641337,,,,,0.0,24.4,19.0,30.9,-0.071286862,20.9,15.3,27.2,0.811535234,,,,,0.0,,39.0,31.079907238,21.325441632,40.834372845,1.6469675237,19.0,105.7,-1.308612874,89.0,4009.0,22.2,17.6,26.8,-1.078115685,2391.0,17.0,15.212765957,18.787234043,-0.531888446,7,38.975501114,2566:1,11.0,61.2,1633:1,1.0743357963,3321.0,47.01971241,39.23088605,54.80853877,-0.347736485,311.0,82.31511254,72.231511254,92.398713826,-0.581929006,296.0,64.527027027,55.027240276,73.214574262,-0.017958345,88.0,-1.374217936,2393.0,3768.0,63.508492569,51.585521871,75.431463267,-0.683467298,1150.0,9523.0,12.1,-0.511769083,718.0,22.3,16.360606061,28.239393939,-0.010979782,,,,,0.0,1066.0,3432.0,31.060606061,17.329084583,44.792127538,0.0572364351,122.0,223.79161699,-1.244265193,0.0,-0.797691413,38.0,0.4105346546,1.0,5.6205035971,0.9585406301,823.0,4.92,-0.472809547,,,,,8.0,40.0,-0.663067123,California,17792.0,17.9,19.6,1.2,3.7,1.0,0.1,10.6,17482.0,302.0,1.7274911337,49.0,100.0,9.2,6.8,12.0,17792.0,50.543,4.0,22.3,4490:1,7097.09,2133.0,19.5,17.236170213,21.763829787,90.0,7.6,4.0,21.779374932,4592:1,42222.0,37440.787879,47003.212121,2595.0,7724.0,33.596582082,33.1,8.6,4.1,15.7,,,,4137.0,7187.0,57.562265201,2.0,7.0,28.6
6045.0,California,Mendocino,,1129.0,8430.48,7726.605,9134.355,0.9538551487,336.0,15.9,11.5,21.7,-0.272358287,330.0,3.7,2.6,4.9,-0.189130754,334.0,3.5,2.3,4.7,-0.260059133,,492.0,7847.0,6.3,5.7,6.8,0.0344086856,329.0,20.3,12.7,30.7,1.4294701355,22.8,18.8,27.1,-0.50877336,17.7,14.1,21.7,-0.249976547,325.0,24.7,16.6,35.1,2.1846935841,,131.0,21.373343362,17.713243909,25.033442815,0.4038985387,216.0,250.5,-0.234335714,858.0,22060.0,38.9,36.3,41.5,0.0362231618,15633.0,21.9,20.112765957,23.687234043,0.8567908082,94,109.57498893,913:1,135.0,157.4,635:1,-1.039338078,11971.0,43.913885938,40.060809115,47.76696276,-0.578651446,1077.0,84.493964717,79.004107311,89.983822123,-1.181021862,992.0,61.391129032,56.108852853,65.790489697,0.5818422827,73.4,0.3390491949,10391.0,20654.0,50.309867338,46.188695388,54.431039288,0.6153268241,4900.0,43066.0,11.4,-0.696156473,5402.0,28.6,21.472727273,35.727272727,0.8898730354,293.0,25.4,16.9,36.4,0.654778342,7097.0,19159.0,37.042643144,32.21133067,41.873955619,1.165055494,1624.0,626.0311782,1.1792437655,3.0,-0.526411742,0.0,-0.792795573,16.0,18.59600186,-1.570051536,4027.0,4.75,-0.501668602,,,,,57.0,33.139534884,-1.449133474,California,86040.0,22.4,15.4,0.9,5.8,1.5,0.3,21.0,82208.0,7754.0,9.4321720514,50.0,46.4,7.4,5.7,9.4,86040.0,146.92,38.0,44.3,2258:1,6935.21,13451.0,25.6,23.336170213,27.863829787,336.0,14.9,48.0,55.127424745,1814:1,40339.0,36723.09697,43954.90303,15229.0,34374.0,44.303834293,49.2,12.8,6.4,22.3,6.2,4.228,8.172,26708.0,37577.0,71.075391862,19.0,26.0,73.1
6047.0,California,Merced,,2163.0,7183.51,6817.519,7549.501,0.2005528893,456.0,26.8,21.1,33.4,1.6119235905,453.0,4.1,3.3,4.9,0.3003841385,452.0,4.4,3.2,5.6,0.5981360065,,1949.0,30884.0,6.3,6.0,6.6,0.0344086856,439.0,14.5,10.6,19.6,0.057809454,31.9,27.2,37.2,1.9794310946,20.2,16.3,24.4,0.579329532,428.0,15.8,10.9,22.3,-0.679071679,,382.0,22.833615864,20.543807801,25.123423928,0.5909080181,847.0,344.1,0.4600865382,4160.0,73690.0,56.5,54.7,58.2,1.2106161978,46305.0,21.4,19.85106383,22.94893617,0.7150888434,132,54.019545254,1851:1,214.0,87.6,1142:1,0.4942839224,19712.0,58.607364577,55.154858485,62.05987067,0.513793374,3077.0,80.402989925,77.23467442,83.571305431,-0.05617558,1613.0,61.872287663,57.83573508,65.487013324,0.4898114676,77.8,-0.177277886,28243.0,66898.0,42.218003528,40.017084953,44.418922102,1.4115965091,20291.0,107381.0,18.9,1.2794227066,25055.0,31.4,27.123636364,35.676363636,1.2902520653,383.0,28.0,21.5,35.4,1.184984772,25135.0,80123.0,31.370517829,28.685789558,34.0552461,0.1146292862,4662.0,623.80577723,1.1658356383,29.0,1.8246787389,30.0,0.1572019752,16.0,6.5220670061,0.7828490207,32158.0,15.49,1.3215446687,,,,,125.0,59.80861244,1.6065871118,California,245321.0,32.0,9.9,4.1,1.6,7.0,0.3,53.1,228318.0,53889.0,23.60260689,49.7,17.0,7.4,5.9,9.3,245321.0,65.516,13.0,5.3,18797:1,7902.97,39736.0,28.4,26.255319149,30.544680851,456.0,22.6,84.0,33.79737668,2959:1,41730.0,38945.612121,44514.387879,33319.0,73586.0,45.278993287,60.1,23.7,15.7,35.5,8.189,6.817,9.561,68883.0,91438.0,75.333012533,14.0,17.0,82.4
6049.0,California,Modoc,,136.0,9412.75,7055.987,11769.513,1.5472505073,,,,,0.0,,,,,0.0,,,,,0.0,,38.0,623.0,6.1,4.2,8.0,-0.2225095,,,,,0.0,25.0,19.2,31.7,0.0927705742,20.3,14.7,27.3,0.6125017752,,,,,0.0,,25.0,37.989879496,23.097846734,52.881912259,2.5318916132,6.0,65.3,-1.608342137,83.0,2240.0,37.1,29.1,45.0,-0.083885217,1596.0,22.2,20.174468085,24.225531915,0.941811987,3,33.006931456,3030:1,5.0,55.0,1818:1,1.2105601001,1815.0,49.967985904,39.28215561,60.653816199,-0.128535424,202.0,77.722772277,65.564985342,89.880559212,0.6807717264,150.0,55.333333333,43.105519656,66.736763157,1.7405118778,79.5,-0.376767894,1033.0,1950.0,52.974358974,40.564580832,65.384137117,0.3531308745,587.0,4151.0,14.1,0.0150520318,664.0,32.5,24.778787879,40.221212121,1.4475438271,,,,,0.0,837.0,2129.0,39.314232034,27.204209809,51.424254259,1.5857331712,77.0,276.96845437,-0.923872685,0.0,-0.797691413,0.0,-0.792795573,1.0,10.980564401,-0.08599789,1428.0,15.62,1.3436133582,,,,,4.0,44.444444444,-0.153826398,California,9107.0,20.4,19.8,1.0,4.7,0.7,0.1,13.2,9093.0,517.0,5.6856922908,49.4,70.0,8.7,6.3,11.6,,,5.0,55.0,1818:1,7469.32,1383.0,25.8,23.178723404,28.421276596,,,4.0,41.994750656,2381:1,34579.0,30679.193939,38478.806061,1239.0,3977.0,31.154136284,45.6,12.6,6.2,22.1,,,,2241.0,3489.0,64.230438521,2.0,7.0,28.6
6051.0,California,Mono,,86.0,5444.52,3783.204,7105.836,-0.849981683,66.0,8.2,3.3,18.9,-1.603456493,66.0,4.0,1.9,6.2,0.1780054154,65.0,3.6,1.9,5.3,-0.164704118,,103.0,1149.0,9.0,7.3,10.6,3.0,65.0,7.7,2.6,20.5,-1.550344448,20.5,15.4,26.3,-1.1376602,13.9,9.6,19.3,-1.510521786,,,,,0.0,x,13.0,14.491299647,6.6137394242,22.368859869,-0.477448888,31.0,242.7,-0.292204235,74.0,2558.0,28.9,22.3,35.5,-0.631045609,2275.0,21.0,18.736170213,23.263829787,0.6017272717,9,69.870351681,1431:1,13.0,100.9,991:1,0.2020608192,906.0,28.726985819,16.440251032,41.013720605,-1.707781638,68.0,79.411764706,58.230882812,100.0,0.2163697319,83.0,67.469879518,49.427476308,84.5070825,-0.580835317,73.8,0.2921103694,2107.0,4128.0,51.041666667,37.854303882,64.229029451,0.5433150312,895.0,8692.0,10.3,-0.985908086,448.0,15.0,10.723636364,19.276363636,-1.05482511,,,,,0.0,725.0,2919.0,24.837273039,12.257709866,37.416836211,-1.095268445,150.0,393.86619053,-0.219559291,0.0,-0.797691413,0.0,-0.792795573,1.0,7.7357468864,0.5463339078,1472.0,11.65,0.6696695327,,,,,16.0,28.571428571,-1.972543272,California,12927.0,18.9,14.4,1.0,2.9,1.5,0.1,24.4,12992.0,1258.0,9.6828817734,45.0,54.9,7.0,5.2,9.4,,,7.0,54.3,1840:1,5724.87,1997.0,23.7,20.959574468,26.440425532,,,5.0,36.555051908,2736:1,52768.0,46690.812121,58845.187879,2517.0,5283.0,47.643384441,33.2,11.1,5.4,19.7,,,,5041.0,8135.0,61.96681008,3.0,6.0,50.0
