FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
48061,TX,Cameron,78.8,5.2,4.6,92.0,49,35.0,18.0,38,39,210.0,301.0,44440.0,66,8.4,0.4,0.8,90.1,8.5,424180,289.0,62.0,63,44.0,119.0,22.0,23,16,10.4,16,15.0,low,low,No,Yes
48063,TX,Camp,74.7,4.3,4.7,98.0,61,25.0,5.0,32,38,11.0,5.0,43130.0,72,61.5,15.4,1.2,26.4,54.7,13060,28.0,,76,42.0,11.0,,18,4,9.5,19,,low,low,Yes,No
48065,TX,Carson,75.8,3.7,4.5,,75,11.0,5.0,26,34,,1.0,66597.0,84,95.2,1.1,0.6,10.3,84.8,5854,12.0,,79,12.0,,,4,0,6.7,17,,high,high,Yes,No
48067,TX,Cass,74.7,4.7,5.3,96.0,47,26.0,7.0,32,38,7.0,10.0,50595.0,80,74.0,16.5,0.6,5.1,75.9,29879,55.0,12.0,75,37.0,32.0,7.0,13,0,9.8,23,15.0,low,low,Yes,No
48069,TX,Castro,77.4,4.3,4.3,93.0,47,20.0,4.0,35,37,1.0,1.0,55139.0,58,45.8,1.8,0.8,65.5,30.8,7396,12.0,,73,44.0,,0.0,11,9,6.9,16,,low,high,No,Yes
48071,TX,Chambers,77.3,3.9,4.4,98.0,73,11.0,4.0,29,37,5.0,11.0,89991.0,86,45.7,7.7,1.4,25.0,64.5,45590,49.0,18.0,86,19.0,37.0,2.0,15,2,9.8,17,,high,high,No,No
48073,TX,Cherokee,75.3,4.7,4.9,93.0,45,24.0,13.0,35,39,22.0,51.0,45894.0,72,63.0,13.8,0.6,24.0,59.7,52875,107.0,16.0,79,45.0,43.0,10.0,17,5,9.9,21,10.0,low,low,Yes,No
48075,TX,Childress,75.3,4.5,4.5,93.0,46,24.0,19.0,33,38,10.0,7.0,45473.0,59,33.1,10.4,0.8,31.5,55.3,7143,,,78,48.0,,28.0,11,2,7.0,19,,low,low,No,No
48077,TX,Clay,77.3,4.0,4.8,93.0,61,15.0,21.0,27,36,4.0,1.0,62763.0,81,74.6,0.9,0.8,6.9,88.6,10550,13.0,,79,23.0,,,11,2,8.4,19,,high,high,Yes,No
48079,TX,Cochran,76.4,5.3,4.9,,38,29.0,9.0,41,38,2.0,,44584.0,72,100.0,3.2,0.7,60.7,34.0,2897,,,72,38.0,,,13,11,6.7,21,,low,low,Yes,Yes
48081,TX,Coke,77.6,4.3,4.7,,52,18.0,36.0,31,36,,,51050.0,67,100.0,0.8,0.2,23.0,73.5,3323,,,73,32.0,,,9,2,7.6,19,,low,low,Yes,No
48083,TX,Coleman,72.8,4.2,4.7,,43,28.0,10.0,30,37,5.0,1.0,43623.0,75,51.5,2.6,1.1,18.4,76.0,8100,13.0,,76,43.0,,,11,3,7.8,19,,low,low,No,No
48085,TX,Collin,82.2,3.0,3.7,97.0,81,7.0,3.0,23,35,1044.0,1474.0,101560.0,65,5.2,10.8,17.1,15.6,53.8,1072069,436.0,248.0,94,9.0,411.0,10.0,13,4,10.4,12,4.0,high,high,No,No
48087,TX,Collingsworth,72.0,4.6,4.8,,54,26.0,3.0,34,37,1.0,1.0,47885.0,75,100.0,5.1,0.5,34.7,57.1,2877,,,67,31.0,,0.0,15,4,6.8,20,,low,low,Yes,No
48089,TX,Colorado,77.1,4.2,4.5,87.0,50,18.0,7.0,32,37,10.0,5.0,52726.0,84,62.6,11.6,0.7,31.2,55.0,21610,40.0,,73,29.0,12.0,15.0,11,4,9.5,18,,low,low,Yes,No
