FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
37025,NC,Cabarrus,78.4,3.6,4.2,88.0,70,11.0,8.0,25,35,187.0,639.0,79736.0,73,19.3,19.2,5.2,11.3,62.0,221479,157.0,165.0,89,17.0,99.0,,13,2,9.1,17,9.0,high,high,No,No
37027,NC,Caldwell,75.4,4.4,5.0,88.0,55,19.0,15.0,30,37,37.0,63.0,50235.0,73,34.4,4.8,0.8,6.1,86.5,82100,87.0,66.0,81,30.0,63.0,,13,1,8.1,24,12.0,low,low,No,No
37029,NC,Camden,79.6,3.9,4.7,93.0,57,9.0,1.0,26,36,1.0,4.0,72135.0,77,99.5,10.5,1.8,3.3,81.1,10984,,,90,9.0,,,12,1,6.4,21,,high,high,Yes,No
37031,NC,Carteret,77.1,3.7,4.5,84.0,71,16.0,8.0,25,35,51.0,119.0,63475.0,72,32.6,5.2,1.2,4.5,86.6,69558,49.0,71.0,87,16.0,59.0,,13,0,5.9,19,7.0,high,high,No,No
37033,NC,Caswell,75.6,4.3,4.8,79.0,54,24.0,3.0,31,38,4.0,9.0,48070.0,74,99.2,31.8,0.6,4.7,60.8,22443,48.0,16.0,69,24.0,26.0,,13,1,8.2,23,,low,low,Yes,No
37035,NC,Catawba,76.7,4.0,4.6,89.0,62,17.0,10.0,28,38,105.0,380.0,52737.0,71,30.3,8.4,4.8,10.3,74.4,160307,163.0,96.0,84,22.0,133.0,,13,2,8.2,20,7.0,low,low,No,No
37037,NC,Chatham,80.5,3.5,4.1,89.0,63,13.0,5.0,23,34,71.0,110.0,74747.0,77,65.9,11.5,2.3,12.0,72.3,75748,90.0,41.0,81,14.0,44.0,,13,3,8.7,16,,high,high,Yes,No
37039,NC,Cherokee,76.3,4.3,5.0,93.0,62,25.0,3.0,28,38,12.0,41.0,44449.0,82,100.0,1.4,0.7,3.6,90.6,29073,46.0,26.0,76,29.0,30.0,,12,1,7.3,23,,low,low,Yes,No
37041,NC,Chowan,75.6,4.2,4.8,93.0,54,29.0,16.0,30,38,12.0,16.0,45365.0,65,67.6,33.7,0.8,3.6,60.2,13815,17.0,10.0,72,28.0,,,16,1,6.5,21,,low,low,Yes,No
37043,NC,Clay,78.1,4.1,4.8,93.0,59,24.0,1.0,27,36,6.0,17.0,44052.0,73,100.0,1.1,0.4,3.6,92.8,11505,17.0,,75,27.0,10.0,,17,1,6.9,21,,low,low,Yes,No
37045,NC,Cleveland,73.8,4.5,5.0,87.0,57,22.0,6.0,30,39,48.0,144.0,49041.0,68,55.8,20.7,1.1,4.0,72.2,99035,163.0,52.0,70,32.0,74.0,,15,1,8.7,23,8.0,low,low,No,No
37047,NC,Columbus,73.5,4.8,5.1,83.0,49,27.0,4.0,34,41,18.0,79.0,40712.0,72,80.6,29.7,0.5,5.8,59.2,54754,121.0,43.0,71,37.0,73.0,,16,1,6.5,25,20.0,low,low,Yes,No
37049,NC,Craven,75.7,4.0,4.5,87.0,66,19.0,9.0,28,39,73.0,257.0,53960.0,65,27.7,20.6,3.0,7.8,65.3,101233,110.0,126.0,81,31.0,81.0,,15,2,6.5,19,9.0,low,high,No,No
37051,NC,Cumberland,75.7,4.1,4.5,84.0,71,25.0,14.0,31,42,257.0,1275.0,49160.0,51,13.4,37.5,2.7,12.4,41.5,336364,372.0,332.0,86,29.0,311.0,,17,1,7.3,20,9.0,low,low,No,Yes
37053,NC,Currituck,78.1,3.7,4.6,87.0,71,15.0,0.0,24,35,9.0,15.0,73433.0,84,98.3,5.4,0.9,4.6,86.5,29052,22.0,26.0,84,12.0,20.0,,15,0,6.5,19,,high,high,Yes,No
37055,NC,Dare,78.9,3.5,4.3,91.0,70,13.0,9.0,22,33,20.0,70.0,72962.0,76,29.0,2.5,0.9,7.5,87.1,37547,16.0,48.0,93,14.0,20.0,,16,2,6.3,17,,high,high,No,No
37057,NC,Davidson,75.8,4.3,4.9,86.0,60,18.0,10.0,29,36,44.0,184.0,56067.0,72,47.4,9.8,1.8,7.7,78.8,169234,205.0,182.0,83,25.0,114.0,,13,2,9.3,22,7.0,high,high,No,No
37059,NC,Davie,78.4,3.9,4.6,86.0,60,13.0,8.0,26,36,20.0,32.0,65418.0,82,70.3,6.3,0.9,7.3,83.6,43286,36.0,28.0,87,18.0,27.0,,12,2,9.1,20,,high,high,Yes,No
37061,NC,Duplin,77.8,4.9,4.9,84.0,53,27.0,6.0,35,39,13.0,39.0,49755.0,72,86.5,24.1,0.8,23.1,50.8,58794,123.0,30.0,71,38.0,26.0,,16,7,6.8,23,9.0,low,low,Yes,No
37063,NC,Durham,80.0,3.5,4.0,79.0,75,16.0,8.0,27,37,407.0,2184.0,65619.0,55,5.6,35.0,5.7,13.7,43.3,327306,217.0,171.0,89,18.0,234.0,,17,5,9.0,15,4.0,high,high,No,Yes
37065,NC,Edgecombe,71.9,4.8,5.1,79.0,50,45.0,10.0,36,43,17.0,33.0,45156.0,62,45.3,57.0,0.3,5.3,35.8,50829,107.0,48.0,67,38.0,61.0,,19,1,7.5,25,14.0,low,low,No,Yes
37067,NC,Forsyth,77.7,3.9,4.4,86.0,68,19.0,14.0,27,38,446.0,1248.0,56158.0,62,7.3,25.8,2.7,13.5,55.8,383843,310.0,330.0,84,19.0,258.0,,16,3,9.2,18,6.0,high,high,No,No
37069,NC,Franklin,77.4,4.0,4.6,85.0,63,16.0,2.0,30,38,6.0,80.0,54868.0,73,85.3,24.7,0.8,9.1,63.1,71859,101.0,57.0,82,21.0,56.0,,12,1,8.4,21,12.0,low,high,Yes,No
37071,NC,Gaston,75.1,4.2,4.8,86.0,63,16.0,12.0,30,38,129.0,613.0,60622.0,66,19.6,17.7,1.7,7.9,70.3,226568,253.0,135.0,83,24.0,169.0,,15,1,9.1,21,8.0,high,high,No,No
37073,NC,Gates,76.0,4.1,4.8,83.0,52,20.0,8.0,29,39,,1.0,57680.0,77,100.0,30.8,0.4,2.5,63.6,11464,29.0,,74,21.0,,,13,1,6.7,22,,high,high,Yes,No
37075,NC,Graham,76.2,4.7,5.2,83.0,60,24.0,1.0,30,37,2.0,8.0,42057.0,83,100.0,0.5,0.6,3.7,85.7,8474,10.0,,69,41.0,,,8,1,6.8,25,,low,low,Yes,No
37077,NC,Granville,77.7,4.1,4.6,85.0,64,15.0,8.0,29,38,28.0,225.0,53112.0,75,54.7,31.0,0.8,8.9,57.4,60486,87.0,29.0,84,19.0,32.0,,13,1,8.6,21,13.0,low,low,No,No
37079,NC,Greene,76.9,4.7,4.8,96.0,49,30.0,0.0,35,40,3.0,8.0,47605.0,70,100.0,35.3,0.6,15.8,46.8,20928,31.0,12.0,75,32.0,14.0,,17,4,7.1,24,,low,low,Yes,Yes
