FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
31089,NE,Holt,79.7,3.2,3.8,,72,14.0,9.0,29,31,9.0,23.0,56777.0,72,64.7,0.5,0.5,5.3,92.5,9956,13.0,,76,15.0,,19.0,9,1,6.0,16,,high,low,Yes,No
31091,NE,Hooker,,3.3,3.9,,63,8.0,33.0,26,31,2.0,0.0,53234.0,60,100.0,0.0,0.3,3.2,94.7,647,,,71,,,0.0,13,0,5.2,16,,low,low,Yes,No
31093,NE,Howard,78.1,3.2,3.9,,71,10.0,5.0,29,31,4.0,3.0,54291.0,73,100.0,0.5,0.6,2.8,95.2,6488,,,77,8.0,,10.0,9,0,6.8,16,,low,low,Yes,No
31095,NE,Jefferson,78.2,3.6,4.1,92.0,55,11.0,10.0,32,33,2.0,4.0,55414.0,71,48.2,0.5,0.4,5.1,92.6,7099,10.0,,73,24.0,,,9,2,7.7,19,,high,low,No,No
31097,NE,Johnson,77.6,3.4,3.7,,44,12.0,6.0,31,33,2.0,1.0,55062.0,70,100.0,6.5,1.3,10.4,79.8,5057,,,77,24.0,,15.0,10,2,8.1,19,,low,low,Yes,No
31099,NE,Kearney,79.2,3.2,3.8,,64,10.0,1.0,29,31,2.0,3.0,62260.0,73,54.6,0.3,0.3,7.7,90.5,6652,,,84,15.0,,16.0,11,1,6.8,16,,high,high,No,No
31101,NE,Keith,79.1,3.4,3.9,,74,18.0,7.0,29,31,6.0,9.0,57307.0,72,47.1,0.8,0.7,8.0,88.5,7983,,,82,23.0,,76.0,10,1,5.7,18,,high,low,No,No
31103,NE,Keya Paha,,3.5,4.0,,92,23.0,26.0,30,31,0.0,0.0,47053.0,74,100.0,0.0,0.7,1.1,97.2,759,,,80,,,0.0,6,0,5.3,18,,low,low,Yes,No
31105,NE,Kimball,73.7,3.7,4.1,,56,16.0,3.0,33,32,,,46782.0,69,100.0,0.4,0.9,8.9,86.1,3495,,,75,20.0,,15.0,9,1,4.8,18,,low,low,Yes,No
31107,NE,Knox,79.6,3.4,4.0,,75,17.0,12.0,29,32,4.0,7.0,51296.0,74,100.0,0.5,0.4,3.5,84.5,8304,13.0,,79,25.0,,11.0,10,0,6.4,18,,low,low,Yes,No
31109,NE,Lancaster,79.9,3.1,3.6,83.0,77,9.0,5.0,22,33,232.0,1268.0,65819.0,59,8.3,4.1,4.7,7.6,80.3,320650,169.0,109.0,89,14.0,127.0,14.0,14,2,7.3,14,2.0,high,high,No,No
31111,NE,Lincoln,77.8,3.3,3.8,88.0,72,12.0,3.0,29,32,17.0,96.0,62948.0,67,30.5,1.1,0.9,9.6,86.7,34347,45.0,,85,21.0,19.0,30.0,12,1,6.2,19,,high,high,No,No
31113,NE,Logan,,3.5,4.0,,80,10.0,5.0,29,31,0.0,0.0,56283.0,77,100.0,0.1,0.4,5.6,91.4,747,,,80,,,,10,2,5.6,18,,high,low,Yes,No
31115,NE,Loup,,3.2,3.9,,65,31.0,12.0,28,31,0.0,0.0,56291.0,75,100.0,1.1,0.2,3.8,94.8,650,,,71,,,0.0,9,0,5.7,16,,high,low,Yes,No
31117,NE,McPherson,,3.7,4.2,,68,23.0,33.0,29,32,0.0,0.0,54876.0,79,100.0,0.4,0.2,1.9,96.2,474,,,69,,,0.0,10,0,5.4,18,,low,low,Yes,No
31119,NE,Madison,78.2,3.4,3.8,90.0,70,12.0,8.0,30,32,20.0,201.0,56970.0,68,27.9,1.2,1.9,16.0,78.4,34813,49.0,,80,23.0,23.0,31.0,12,4,7.1,16,,high,low,No,No
31121,NE,Merrick,78.1,3.4,4.0,,69,12.0,10.0,29,32,3.0,2.0,58437.0,77,58.9,0.4,1.1,5.4,91.5,7809,,,79,20.0,,14.0,11,0,7.2,17,,high,low,No,No
31123,NE,Morrill,76.9,3.4,3.8,,61,17.0,18.0,32,32,1.0,,54879.0,75,100.0,0.4,0.6,15.9,81.1,4625,,,76,25.0,,20.0,10,1,5.1,17,,low,low,Yes,No
31125,NE,Nance,76.1,3.4,4.0,,71,13.0,1.0,31,31,,,52534.0,87,100.0,0.6,0.1,3.1,94.5,3532,,,80,,,,8,0,6.9,18,,low,low,Yes,No
31127,NE,Nemaha,77.0,3.3,3.9,96.0,76,11.0,1.0,28,32,6.0,2.0,55574.0,73,52.1,1.5,0.6,3.0,93.4,7044,,,78,9.0,,,9,0,8.1,17,,high,low,No,No
31129,NE,Nuckolls,77.6,3.6,4.1,,75,13.0,14.0,31,31,5.0,3.0,60636.0,80,100.0,0.3,1.5,3.1,93.6,4134,,,76,,,15.0,5,0,7.0,18,,high,high,Yes,No
31131,NE,Otoe,80.3,3.3,3.8,91.0,66,10.0,20.0,28,31,9.0,18.0,68443.0,72,55.1,0.9,0.8,8.6,88.0,15965,11.0,,84,20.0,11.0,17.0,12,2,8.4,18,,high,high,No,No
31133,NE,Pawnee,76.9,4.0,4.4,,58,20.0,5.0,33,33,1.0,1.0,49089.0,82,100.0,0.7,0.3,2.0,94.5,2601,10.0,,69,,,,12,1,8.0,20,,low,low,Yes,No
31135,NE,Perkins,79.2,3.0,3.7,,67,12.0,7.0,27,29,3.0,,58925.0,79,100.0,0.6,0.2,4.7,93.4,2867,,,84,,,,9,1,5.7,16,,high,low,Yes,No
