FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
30093,MT,Silver Bow,76.3,4.2,4.8,91.0,62,15.0,2.0,23,34,23.0,207.0,54324.0,70,11.4,0.5,0.8,4.8,89.9,35180,36.0,20.0,79,24.0,44.0,56.0,18,0,6.0,20,,low,high,No,No
30095,MT,Stillwater,81.6,3.7,4.5,,71,10.0,4.0,23,32,2.0,5.0,73044.0,81,100.0,0.2,0.5,4.2,92.4,9888,16.0,,82,13.0,,7.0,10,0,5.9,17,,high,high,Yes,No
30097,MT,Sweet Grass,83.7,3.8,4.5,,54,13.0,5.0,22,32,2.0,5.0,58746.0,74,100.0,0.5,0.8,2.8,92.6,3684,,,82,,,,13,0,4.9,17,,high,high,Yes,No
30099,MT,Teton,78.7,4.1,4.8,,70,14.0,18.0,23,33,1.0,6.0,55399.0,72,100.0,0.2,1.2,1.6,93.0,6249,16.0,,78,10.0,,,15,0,6.6,19,,high,high,Yes,No
30101,MT,Toole,78.2,4.3,4.8,,52,16.0,8.0,25,35,3.0,7.0,49568.0,62,43.0,1.4,0.8,4.0,86.2,4686,,,80,20.0,,,14,1,7.2,22,,low,low,No,No
30103,MT,Treasure,,4.3,4.9,,82,23.0,45.0,24,33,0.0,0.0,56919.0,71,100.0,0.0,0.9,5.5,88.8,695,,,71,,,,12,0,6.3,20,,high,high,Yes,No
30105,MT,Valley,78.0,4.2,4.9,89.0,67,16.0,14.0,25,32,6.0,10.0,46766.0,75,55.2,0.4,1.0,3.0,84.6,7359,13.0,,80,21.0,,,8,0,6.1,20,,low,low,No,No
30107,MT,Wheatland,74.7,4.6,5.1,,43,25.0,16.0,27,33,,2.0,39462.0,72,100.0,0.5,0.6,4.4,90.6,2157,,,70,,,,13,0,5.2,22,,low,low,Yes,No
30109,MT,Wibaux,,4.0,4.7,,53,15.0,44.0,23,34,0.0,0.0,51368.0,79,100.0,0.4,0.9,3.6,91.8,939,,,75,,,0.0,11,3,5.3,19,,low,low,Yes,No
30111,MT,Yellowstone,77.3,3.8,4.5,86.0,68,12.0,6.0,23,32,172.0,611.0,58374.0,69,16.7,0.7,0.8,6.1,85.5,162990,152.0,96.0,86,21.0,152.0,38.0,15,0,8.4,18,7.0,high,high,No,No
