FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
39025,OH,Clermont,77.5,4.1,5.1,91.0,66,11.0,10.0,29,37,137.0,236.0,72740.0,74,22.7,1.7,1.4,2.2,92.9,207449,132.0,241.0,88,19.0,114.0,22.0,12,0,10.0,23,6.0,high,high,No,No
39027,OH,Clinton,74.7,4.7,5.6,92.0,60,15.0,12.0,33,41,27.0,128.0,53891.0,67,54.6,2.1,0.6,1.9,93.0,41921,41.0,58.0,84,29.0,22.0,100.0,12,0,9.2,26,6.0,low,low,No,No
39029,OH,Columbiana,75.8,4.7,5.5,85.0,52,19.0,6.0,33,39,37.0,118.0,49342.0,73,43.9,2.3,0.3,2.0,93.5,101118,92.0,129.0,81,27.0,59.0,15.0,12,0,9.2,25,7.0,low,low,No,No
39031,OH,Coshocton,75.4,4.9,5.8,93.0,51,22.0,3.0,34,40,12.0,36.0,47794.0,74,61.5,1.1,0.4,1.2,95.5,36449,44.0,28.0,74,27.0,30.0,16.0,12,0,8.8,27,9.0,low,low,Yes,No
39033,OH,Crawford,75.3,4.8,5.6,89.0,55,18.0,14.0,31,42,14.0,56.0,45952.0,70,35.3,1.1,0.6,1.8,95.0,41338,44.0,40.0,83,35.0,25.0,46.0,12,0,9.0,26,7.0,low,low,No,No
39035,OH,Cuyahoga,76.5,4.3,5.0,80.0,70,20.0,3.0,29,45,1419.0,5393.0,55128.0,58,0.6,29.7,3.4,6.5,58.2,1227883,638.0,1472.0,82,22.0,1214.0,30.0,17,2,11.1,22,7.0,low,low,No,No
39037,OH,Darke,76.3,4.5,5.4,93.0,55,13.0,3.0,31,40,24.0,38.0,57932.0,71,66.3,0.7,0.5,1.7,95.6,51205,58.0,47.0,80,24.0,27.0,39.0,10,0,9.7,24,6.0,high,low,Yes,No
39039,OH,Defiance,77.4,4.3,5.1,88.0,61,13.0,6.0,30,40,19.0,91.0,61816.0,78,43.9,1.7,0.5,10.6,85.7,37778,48.0,26.0,83,21.0,16.0,53.0,9,1,9.0,21,,high,high,No,No
39041,OH,Delaware,81.7,3.2,4.3,94.0,85,3.0,5.0,21,36,304.0,290.0,114423.0,81,19.3,4.0,8.2,2.9,82.8,213554,85.0,91.0,95,5.0,53.0,14.0,9,1,9.7,15,3.0,high,high,No,No
39043,OH,Erie,76.2,4.3,5.2,66.0,65,15.0,7.0,29,40,60.0,198.0,66252.0,70,26.5,8.7,0.8,4.7,82.6,73719,52.0,79.0,82,22.0,44.0,93.0,11,0,9.0,23,9.0,high,high,No,No
39045,OH,Fairfield,77.7,4.0,5.0,93.0,68,8.0,6.0,29,40,90.0,235.0,74987.0,75,34.7,8.9,2.2,2.5,84.0,159709,128.0,116.0,86,16.0,63.0,17.0,12,1,9.5,21,5.0,high,high,No,No
39047,OH,Fayette,73.8,4.9,5.7,85.0,48,20.0,4.0,35,42,9.0,37.0,50125.0,65,47.8,2.3,1.1,2.4,91.9,28579,35.0,31.0,81,36.0,,79.0,12,0,8.9,27,,low,low,No,No
39049,OH,Franklin,76.6,4.1,4.9,78.0,72,20.0,7.0,28,41,1367.0,4750.0,62643.0,54,1.4,23.4,5.9,6.0,61.4,1324624,852.0,1898.0,90,21.0,946.0,25.0,16,2,9.3,20,6.0,high,high,No,No
39051,OH,Fulton,77.6,4.2,5.1,92.0,62,10.0,6.0,30,39,14.0,61.0,60550.0,81,56.2,0.6,0.5,9.1,88.5,41889,64.0,28.0,85,19.0,15.0,31.0,10,1,9.1,21,,high,high,No,No
39053,OH,Gallia,72.8,4.9,5.7,80.0,59,22.0,7.0,35,42,27.0,125.0,50642.0,75,81.4,2.2,0.7,1.4,93.2,29802,26.0,68.0,74,30.0,28.0,27.0,15,0,8.5,27,,low,low,Yes,No
39055,OH,Geauga,80.9,3.8,4.9,94.0,68,6.0,4.0,26,37,65.0,230.0,84510.0,87,64.0,1.2,0.7,1.7,95.3,93271,60.0,47.0,83,6.0,40.0,16.0,12,1,9.2,19,5.0,high,high,Yes,No
39057,OH,Greene,78.5,3.9,4.9,86.0,78,10.0,6.0,26,38,159.0,521.0,71673.0,66,14.9,7.1,3.2,3.2,83.3,170122,91.0,135.0,89,12.0,81.0,31.0,12,1,8.6,19,2.0,high,high,No,No
39059,OH,Guernsey,75.0,5.0,5.8,80.0,49,24.0,13.0,32,42,15.0,89.0,45808.0,71,61.4,1.5,0.5,1.2,94.5,38779,32.0,37.0,77,30.0,24.0,48.0,14,0,8.5,26,7.0,low,low,Yes,No
