FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
12065,FL,Jefferson,76.7,5.0,5.4,,43,26.0,6.0,32,39,5.0,8.0,54354.0,75,100.0,31.9,0.7,4.4,61.2,14543,21.0,12.0,75,21.0,13.0,43.0,12,1,8.2,23,,low,low,Yes,No
12067,FL,Lafayette,76.5,5.4,5.6,98.0,30,28.0,5.0,36,41,1.0,1.0,41635.0,78,100.0,12.2,0.3,14.3,71.3,8482,17.0,,75,19.0,,,17,4,7.5,26,,low,low,Yes,No
12069,FL,Lake,78.6,4.5,5.0,87.0,60,14.0,12.0,29,40,237.0,382.0,58501.0,75,19.3,10.7,2.3,17.1,67.8,375492,455.0,251.0,88,22.0,287.0,24.0,14,2,8.1,19,7.0,high,high,No,No
12071,FL,Lee,82.4,4.4,4.8,84.0,55,15.0,12.0,27,37,501.0,990.0,66140.0,73,5.8,8.1,1.8,23.0,65.7,790767,729.0,767.0,87,21.0,505.0,21.0,17,6,7.4,17,7.0,high,high,No,No
12073,FL,Leon,78.7,4.4,5.0,92.0,77,22.0,9.0,25,38,254.0,726.0,61403.0,53,12.3,31.7,3.6,6.8,55.5,295460,207.0,99.0,89,11.0,173.0,33.0,20,1,7.3,17,5.0,high,high,No,No
12075,FL,Levy,75.4,5.3,5.8,89.0,45,27.0,4.0,34,40,7.0,17.0,41894.0,79,92.0,8.9,1.0,9.1,78.8,42214,112.0,30.0,71,28.0,33.0,38.0,14,1,7.8,25,,low,low,Yes,No
12077,FL,Liberty,75.7,5.4,5.6,88.0,31,25.0,10.0,34,39,,26.0,46734.0,79,100.0,18.9,0.5,7.0,71.3,8364,12.0,,68,40.0,,31.0,11,1,7.8,26,,low,low,Yes,No
12079,FL,Madison,74.0,5.5,5.7,83.0,43,30.0,12.0,36,42,2.0,11.0,41650.0,73,80.0,37.0,0.5,6.2,54.4,18707,26.0,11.0,62,27.0,15.0,31.0,18,1,8.0,24,31.0,low,low,Yes,No
12081,FL,Manatee,81.3,4.3,4.9,83.0,58,16.0,6.0,26,37,238.0,474.0,63328.0,74,5.8,8.5,2.4,16.8,70.6,411219,414.0,356.0,86,25.0,302.0,30.0,16,3,7.9,17,8.0,high,high,No,No
12083,FL,Marion,75.6,4.8,5.2,84.0,50,22.0,12.0,30,40,219.0,388.0,48553.0,75,31.0,12.5,1.8,14.7,69.0,373513,581.0,436.0,84,30.0,359.0,36.0,14,2,8.1,21,10.0,low,low,No,No
12085,FL,Martin,81.8,4.1,4.7,87.0,62,17.0,10.0,26,36,105.0,355.0,72736.0,79,8.5,5.0,1.6,14.1,77.8,162088,140.0,144.0,87,16.0,105.0,25.0,16,3,7.6,17,5.0,high,high,No,No
12086,FL,Miami-Dade,81.6,4.5,4.4,86.0,63,20.0,2.0,34,39,2243.0,5124.0,59259.0,52,0.4,15.3,1.6,68.9,13.5,2707303,2226.0,930.0,80,14.0,1495.0,11.0,30,21,8.7,14,7.0,high,high,No,Yes
12087,FL,Monroe,81.5,4.0,4.5,86.0,62,15.0,9.0,27,38,52.0,190.0,68584.0,59,8.7,6.6,1.5,25.5,64.6,73900,91.0,71.0,86,14.0,72.0,28.0,24,6,8.3,17,,high,high,No,No
12089,FL,Nassau,77.6,4.1,5.0,92.0,60,12.0,12.0,26,37,42.0,115.0,75123.0,82,48.1,5.8,1.1,4.9,86.2,91113,126.0,76.0,90,21.0,70.0,14.0,12,0,8.2,19,7.0,high,high,No,No
12091,FL,Okaloosa,77.4,4.2,4.9,88.0,69,14.0,11.0,26,39,157.0,369.0,65977.0,66,12.1,9.7,3.3,10.0,72.6,212820,214.0,180.0,87,24.0,170.0,33.0,14,2,8.4,18,6.0,high,high,No,No
