FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
26147,MI,St. Clair,76.3,4.4,5.3,83.0,64,18.0,12.0,25,41,75.0,414.0,59138.0,79,38.6,2.4,0.6,3.6,90.9,159293,127.0,172.0,85,19.0,87.0,29.0,12,0,8.1,21,7.0,high,high,No,No
26149,MI,St. Joseph,76.1,4.7,5.5,85.0,50,17.0,6.0,29,39,16.0,111.0,54896.0,74,54.4,2.3,0.7,8.5,85.7,60848,82.0,28.0,80,29.0,38.0,23.0,13,2,8.9,22,7.0,low,high,No,No
26151,MI,Sanilac,77.5,4.7,5.6,85.0,57,22.0,5.0,29,41,11.0,74.0,51171.0,78,90.2,0.5,0.4,4.1,93.5,40747,52.0,18.0,76,20.0,24.0,19.0,12,0,8.5,23,13.0,low,low,Yes,No
26153,MI,Schoolcraft,77.6,4.9,5.8,83.0,54,19.0,19.0,28,40,7.0,20.0,49684.0,84,59.0,0.3,0.3,1.4,85.3,8104,,,81,29.0,,37.0,11,0,6.2,25,,low,low,No,No
26155,MI,Shiawassee,77.3,4.3,5.3,86.0,64,17.0,10.0,26,38,31.0,116.0,59733.0,77,55.0,0.7,0.5,3.1,93.8,67738,62.0,44.0,82,19.0,35.0,31.0,10,0,8.6,20,8.0,high,high,No,No
26157,MI,Tuscola,76.0,4.7,5.6,85.0,56,14.0,7.0,28,39,17.0,158.0,51940.0,84,84.2,1.3,0.4,3.7,92.9,52289,67.0,30.0,74,21.0,35.0,25.0,13,0,8.3,24,9.0,low,high,Yes,No
26159,MI,Van Buren,77.5,4.6,5.3,72.0,56,18.0,2.0,28,40,37.0,100.0,56526.0,78,70.9,3.5,0.7,11.9,80.8,75474,79.0,50.0,83,25.0,42.0,24.0,12,2,8.8,22,8.0,high,high,Yes,No
26161,MI,Washtenaw,80.9,3.6,4.5,88.0,86,10.0,6.0,20,37,649.0,2259.0,77019.0,61,16.4,11.9,9.3,5.1,70.0,366473,165.0,223.0,91,5.0,132.0,16.0,16,1,8.4,14,4.0,high,high,No,No
26163,MI,Wayne,74.3,4.8,5.4,81.0,63,29.0,5.0,29,45,1303.0,5660.0,51777.0,62,0.7,38.2,3.6,6.3,49.2,1740623,1138.0,2335.0,80,25.0,1908.0,16.0,19,3,11.7,22,10.0,low,low,No,No
26165,MI,Wexford,76.9,4.6,5.6,82.0,58,16.0,8.0,28,39,29.0,85.0,56550.0,79,64.3,0.6,0.7,2.3,94.0,33743,32.0,21.0,81,26.0,18.0,28.0,13,0,6.9,23,9.0,high,high,Yes,No
