FIPS,State,County,Average Life Expectancy (years),Days of Poor Physical Health (days/month),Days of Poor Mental Health (days/month),Students Graduating from High School (%),Some College (%),Children in Poverty (%),Limited Access to Healthy Foods (%),Physically Inactive (%),Insufficient Sleep (%),"Primary Care Doctor Rate (doctors/100,000)","Mental Health Providers (providers/ 100,000)",Median Household Income ($),Homeowners (%),Rural Living (%),Non-Hispanic Black (%),Asian (%),Hispanic (%),Non-Hispanic White (%),Population,"Motor Vehicle Death Rate (deaths/100,000 people)","Drug Overdose Death Rate (deaths/100,000 people)",Broadband Access (%),Teen Birth Rate (births/per teens),"Firearm Death Rate (deaths/ 100,000 people)","Juvenile Arrest Rate (arrests/ 1,000 juveniles)",Severe Housing Problems (%),Proficient in English (%),Air Pollution (fine particulate matter in micrograms/cubic meter of air),Smokers (%),Youth Not in School or Employment (%),Income Level,Income Level – State,Mostly Rural,Majority Minority
05087,AR,Madison,76.3,5.5,6.0,83.0,39,25.0,11.0,35,36,5.0,25.0,45144.0,80,100.0,0.5,0.9,6.1,88.7,16644,30.0,,73,46.0,14.0,15.0,12,0,8.6,24,,low,low,Yes,No
05089,AR,Marion,74.7,5.2,5.9,92.0,55,28.0,3.0,32,34,3.0,2.0,39888.0,80,100.0,0.6,0.6,2.6,93.4,16790,30.0,,79,37.0,24.0,19.0,15,0,8.5,23,,low,low,Yes,No
05091,AR,Miller,73.6,5.3,5.8,83.0,56,24.0,12.0,34,38,32.0,111.0,43634.0,66,40.0,25.4,0.6,3.7,67.7,43177,67.0,12.0,79,46.0,45.0,29.0,15,0,10.0,22,13.0,low,low,No,No
05093,AR,Mississippi,69.7,5.6,6.0,89.0,46,28.0,9.0,39,41,17.0,53.0,47892.0,58,36.3,35.7,0.5,4.7,57.5,40066,67.0,19.0,77,62.0,78.0,18.0,15,1,9.0,25,10.0,low,high,No,No
05095,AR,Monroe,69.7,5.7,6.1,,42,37.0,15.0,39,40,3.0,2.0,35833.0,62,69.0,40.0,0.8,2.9,53.8,6584,20.0,,68,58.0,11.0,13.0,12,0,8.9,26,,low,low,Yes,No
05097,AR,Montgomery,75.1,5.5,6.1,,44,28.0,11.0,35,35,2.0,2.0,42751.0,84,100.0,0.4,1.3,4.4,90.6,9006,17.0,,69,36.0,11.0,,12,1,9.1,25,,low,low,Yes,No
05099,AR,Nevada,74.9,5.2,5.7,88.0,42,28.0,27.0,35,39,3.0,11.0,41854.0,69,69.2,30.3,0.5,4.7,62.4,8099,16.0,,67,42.0,,31.0,14,0,9.7,23,,low,low,Yes,No
05101,AR,Newton,75.2,5.0,5.7,97.0,59,30.0,11.0,30,36,,2.0,40698.0,84,100.0,0.5,0.6,2.2,93.0,7602,17.0,,64,44.0,,,16,0,8.2,22,,low,low,Yes,No
05103,AR,Ouachita,72.7,5.5,5.9,91.0,56,28.0,18.0,37,40,12.0,42.0,46374.0,71,56.4,39.7,0.5,2.6,54.8,23167,43.0,10.0,72,38.0,14.0,34.0,16,0,9.9,24,,low,high,No,No
05105,AR,Perry,76.2,5.3,5.9,91.0,60,23.0,5.0,34,37,2.0,,46317.0,80,100.0,2.0,0.3,3.1,91.7,10327,22.0,,73,26.0,,,10,0,9.5,24,,low,low,Yes,No
05107,AR,Phillips,69.5,6.2,6.3,84.0,61,37.0,19.0,41,40,11.0,13.0,35167.0,46,48.0,62.3,0.4,2.0,33.9,17299,36.0,,71,68.0,59.0,,14,0,8.9,26,,low,low,No,Yes
